"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-02-01 00:00","2017","02","01","00:00","-11.8","","-13.9","","85","","0.0","","","","","","","","97.66","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-02-01 01:00","2017","02","01","01:00","-13.1","","-15.1","","85","","0.0","","","","","","","","97.69","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-02-01 02:00","2017","02","01","02:00","-12.1","","-13.9","","86","","0.0","","","","","","","","97.79","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-02-01 03:00","2017","02","01","03:00","-13.2","","-15.2","","85","","0.0","","","","","","","","97.87","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-02-01 04:00","2017","02","01","04:00","-12.7","","-14.9","","83","","0.0","","","","","","","","97.90","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-02-01 05:00","2017","02","01","05:00","-13.3","","-15.0","","87","","0.0","","","","","","","","97.98","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-02-01 06:00","2017","02","01","06:00","-13.6","","-15.7","","84","","0.0","","","","","","","","97.99","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-02-01 07:00","2017","02","01","07:00","-12.2","","-14.4","","84","","0.0","","","","","","","","98.08","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-02-01 08:00","2017","02","01","08:00","-12.5","","-15.1","","81","","0.0","","","","","","","","98.11","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-02-01 09:00","2017","02","01","09:00","-10.7","","-14.1","","76","","0.0","","","","","","","","98.14","","","","","","NA"
