"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-12-01 00:00","2020","12","01","00:00","-1.0","","-3.0","","86","","0.0","","","","","","","","97.56","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-12-01 01:00","2020","12","01","01:00","-1.0","","-2.3","","91","","0.0","","","","","","","","97.64","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-12-01 02:00","2020","12","01","02:00","-2.4","","-4.3","","87","","0.0","","","","","","","","97.77","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-12-01 03:00","2020","12","01","03:00","-2.5","","-4.8","","84","","0.0","","","","","","","","97.87","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-12-01 04:00","2020","12","01","04:00","-2.0","","-4.4","","84","","0.0","","","","","","","","97.98","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-12-01 05:00","2020","12","01","05:00","-2.9","","-5.6","","82","","0.0","","","","","","","","98.00","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-12-01 06:00","2020","12","01","06:00","-3.5","","-6.3","","81","","0.0","","","","","","","","98.07","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-12-01 07:00","2020","12","01","07:00","-3.5","","-5.6","","85","","0.0","","","","","","","","98.11","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-12-01 08:00","2020","12","01","08:00","-3.6","","-5.8","","85","","0.0","","","","","","","","98.20","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-12-01 09:00","2020","12","01","09:00","-1.9","","-6.4","","71","","0.0","","","","","","","","98.25","","","","","","NA"
