"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 00:00","2017","07","01","00:00","21.5","","9.8","","47","","0.0","","","","","","","","95.90","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 01:00","2017","07","01","01:00","19.8","","9.8","","52","","0.0","","","","","","","","95.90","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 02:00","2017","07","01","02:00","18.6","","10.1","","58","","0.0","","","","","","","","95.90","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 03:00","2017","07","01","03:00","18.4","","9.9","","58","","0.0","","","","","","","","95.93","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 04:00","2017","07","01","04:00","18.9","","10.2","","57","","0.0","","","","","","","","95.99","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 05:00","2017","07","01","05:00","17.8","","10.3","","61","","0.0","","","","","","","","96.01","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 06:00","2017","07","01","06:00","21.4","","8.9","","45","","0.0","","","","","","","","96.03","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 07:00","2017","07","01","07:00","24.2","","6.6","","32","","0.0","","","","","","","","96.03","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 08:00","2017","07","01","08:00","25.8","","6.5","","29","","0.0","","","","","","","","96.03","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 09:00","2017","07","01","09:00","26.0","","5.5","","27","","0.0","","","","","","","","96.04","","25","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 10:00","2017","07","01","10:00","27.1","","4.4","","23","","0.0","","","","","","","","96.00","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 11:00","2017","07","01","11:00","29.2","","3.5","","19","","0.0","","","","","","","","95.97","","28","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 12:00","2017","07","01","12:00","30.0","","2.9","","18","","0.0","","","","","","","","95.90","","29","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 13:00","2017","07","01","13:00","31.9","","4.6","","18","","0.0","","","","","","","","95.85","","31","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 14:00","2017","07","01","14:00","32.0","","1.1","","14","","0.0","","","","","","","","95.80","","30","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 15:00","2017","07","01","15:00","32.4","","1.0","","14","","0.0","","","","","","","","95.76","","30","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 16:00","2017","07","01","16:00","32.8","","1.5","","14","","0.0","","","","","","","","95.71","","31","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 17:00","2017","07","01","17:00","32.7","","1.4","","14","","0.0","","","","","","","","95.68","","31","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 18:00","2017","07","01","18:00","31.7","","2.1","","15","","0.0","","","","","","","","95.68","","30","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 19:00","2017","07","01","19:00","29.3","","5.3","","22","","0.0","","","","","","","","95.71","","29","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 20:00","2017","07","01","20:00","26.2","","6.5","","29","","0.0","","","","","","","","95.74","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 21:00","2017","07","01","21:00","25.7","","4.6","","26","","0.0","","","","","","","","95.83","","25","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 22:00","2017","07","01","22:00","23.6","","5.1","","30","","0.0","","","","","","","","95.89","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-01 23:00","2017","07","01","23:00","23.3","","3.4","","27","","0.0","","","","","","","","95.94","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 00:00","2017","07","02","00:00","22.4","","3.2","","28","","0.0","","","","","","","","96.00","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 01:00","2017","07","02","01:00","20.2","","3.5","","33","","0.0","","","","","","","","96.02","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 02:00","2017","07","02","02:00","17.9","","5.1","","43","","0.0","","","","","","","","96.04","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 03:00","2017","07","02","03:00","17.2","","5.7","","47","","0.0","","","","","","","","96.06","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 04:00","2017","07","02","04:00","16.9","","4.9","","45","","0.0","","","","","","","","96.09","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 05:00","2017","07","02","05:00","16.4","","4.7","","46","","0.0","","","","","","","","96.13","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 06:00","2017","07","02","06:00","18.3","","6.0","","44","","0.0","","","","","","","","96.16","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 07:00","2017","07","02","07:00","22.1","","6.0","","35","","0.0","","","","","","","","96.15","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 08:00","2017","07","02","08:00","23.7","","5.1","","30","","0.0","","","","","","","","96.11","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 09:00","2017","07","02","09:00","26.1","","6.4","","28","","0.0","","","","","","","","96.07","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 10:00","2017","07","02","10:00","27.1","","5.3","","25","","0.0","","","","","","","","96.03","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 11:00","2017","07","02","11:00","28.9","","5.7","","23","","0.0","","","","","","","","95.94","","28","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 12:00","2017","07","02","12:00","30.8","","3.1","","17","","0.0","","","","","","","","95.87","","29","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 13:00","2017","07","02","13:00","31.9","","2.9","","16","","0.0","","","","","","","","95.80","","31","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 14:00","2017","07","02","14:00","34.0","","2.8","","14","","0.0","","","","","","","","95.74","","33","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 15:00","2017","07","02","15:00","34.2","","3.4","","15","","0.0","","","","","","","","95.68","","33","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 16:00","2017","07","02","16:00","34.2","","4.0","","15","","0.0","","","","","","","","95.63","","33","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 17:00","2017","07","02","17:00","33.7","","5.3","","17","","0.0","","","","","","","","95.59","","33","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 18:00","2017","07","02","18:00","32.0","","5.7","","19","","0.0","","","","","","","","95.64","","32","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 19:00","2017","07","02","19:00","29.3","","3.4","","19","","0.0","","","","","","","","95.70","","28","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 20:00","2017","07","02","20:00","27.2","","2.4","","20","","0.0","","","","","","","","95.78","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 21:00","2017","07","02","21:00","25.1","","3.9","","25","","0.0","","","","","","","","95.88","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 22:00","2017","07","02","22:00","23.9","","1.8","","24","","0.0","","","","","","","","95.97","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-02 23:00","2017","07","02","23:00","21.7","","2.5","","28","","0.0","","","","","","","","96.03","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-03 00:00","2017","07","03","00:00","20.5","","2.6","","30","","0.0","","","","","","","","96.11","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-03 01:00","2017","07","03","01:00","19.7","","5.6","","40","","0.0","","","","","","","","96.18","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-03 02:00","2017","07","03","02:00","19.3","","6.5","","43","","0.0","","","","","","","","96.21","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-03 03:00","2017","07","03","03:00","18.3","","6.7","","47","","0.0","","","","","","","","96.21","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-03 04:00","2017","07","03","04:00","17.7","","7.2","","50","","0.0","","","","","","","","96.23","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-03 05:00","2017","07","03","05:00","18.0","","6.6","","47","","0.0","","","","","","","","96.25","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-03 06:00","2017","07","03","06:00","19.5","","6.4","","42","","0.0","","","","","","","","96.29","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-03 07:00","2017","07","03","07:00","21.0","","4.6","","34","","0.0","","","","","","","","96.28","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-03 08:00","2017","07","03","08:00","22.9","","4.1","","29","","0.0","","","","","","","","96.28","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-03 09:00","2017","07","03","09:00","23.5","","3.4","","27","","0.0","","","","","","","","96.27","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-03 10:00","2017","07","03","10:00","24.4","","3.1","","25","","0.0","","","","","","","","96.26","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-03 11:00","2017","07","03","11:00","25.9","","3.1","","23","","0.0","","","","","","","","96.26","","25","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-03 12:00","2017","07","03","12:00","27.3","","2.7","","20","","0.0","","","","","","","","96.23","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-03 13:00","2017","07","03","13:00","27.5","","0.9","","18","","0.0","","","","","","","","96.21","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-07-03 14:00","2017","07","03","14:00","28.2","","0.2","","16","","0.0","","","","","","","","96.20","","26","","","","NA"
