"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 00:00","2018","01","01","00:00","-11.0","","-12.7","","87","","0.0","","","","","","","","97.92","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 01:00","2018","01","01","01:00","-10.8","","-12.7","","86","","0.0","","","","","","","","97.95","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 02:00","2018","01","01","02:00","-10.8","","-13.0","","84","","0.0","","","","","","","","98.00","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 03:00","2018","01","01","03:00","-10.9","","-13.1","","83","","0.0","","","","","","","","98.05","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 04:00","2018","01","01","04:00","-11.0","","-13.4","","83","","0.0","","","","","","","","98.07","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 05:00","2018","01","01","05:00","-10.9","","-13.2","","83","","0.0","","","","","","","","98.10","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 06:00","2018","01","01","06:00","-11.0","","-13.3","","83","","0.0","","","","","","","","98.13","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 07:00","2018","01","01","07:00","-10.8","","-13.3","","82","","0.0","","","","","","","","98.18","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 08:00","2018","01","01","08:00","-10.9","","-13.4","","82","","0.0","","","","","","","","98.23","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 09:00","2018","01","01","09:00","-10.7","","-13.3","","81","","0.0","","","","","","","","98.28","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 10:00","2018","01","01","10:00","-10.5","","-13.1","","81","","0.0","","","","","","","","98.32","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 11:00","2018","01","01","11:00","-9.8","","-13.1","","77","","0.0","","","","","","","","98.31","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 12:00","2018","01","01","12:00","-9.1","","-13.5","","70","","0.0","","","","","","","","98.36","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 13:00","2018","01","01","13:00","-9.1","","-12.5","","76","","0.0","","","","","","","","98.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 14:00","2018","01","01","14:00","-9.2","","-12.9","","75","","0.0","","","","","","","","98.29","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 15:00","2018","01","01","15:00","-10.0","","-13.6","","75","","0.0","","","","","","","","98.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 16:00","2018","01","01","16:00","-10.5","","-13.5","","78","","0.0","","","","","","","","98.39","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 17:00","2018","01","01","17:00","-12.6","","-14.9","","83","","0.0","","","","","","","","98.43","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 18:00","2018","01","01","18:00","-13.5","","-15.3","","87","","0.0","","","","","","","","98.42","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 19:00","2018","01","01","19:00","-13.1","","-15.0","","86","","0.0","","","","","","","","98.42","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 20:00","2018","01","01","20:00","-13.0","","-15.0","","85","","0.0","","","","","","","","98.46","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 21:00","2018","01","01","21:00","-12.2","","-14.3","","84","","0.0","","","","","","","","98.45","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 22:00","2018","01","01","22:00","-12.0","","-14.8","","80","","0.0","","","","","","","","98.47","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-01 23:00","2018","01","01","23:00","-11.3","","-14.0","","80","","0.0","","","","","","","","98.50","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 00:00","2018","01","02","00:00","-11.2","","-13.8","","81","","0.0","","","","","","","","98.49","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 01:00","2018","01","02","01:00","-11.0","","-13.4","","82","","0.0","","","","","","","","98.51","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 02:00","2018","01","02","02:00","-10.8","","-13.2","","83","","0.0","","","","","","","","98.58","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 03:00","2018","01","02","03:00","-10.6","","-12.9","","84","","0.0","","","","","","","","98.61","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 04:00","2018","01","02","04:00","-10.6","","-12.8","","84","","0.0","","","","","","","","98.60","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 05:00","2018","01","02","05:00","-10.4","","-12.7","","83","","0.0","","","","","","","","98.58","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 06:00","2018","01","02","06:00","-10.2","","-12.4","","83","","0.0","","","","","","","","98.57","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 07:00","2018","01","02","07:00","-10.4","","-12.5","","84","","0.0","","","","","","","","98.57","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 08:00","2018","01","02","08:00","-10.2","","-12.3","","85","","0.0","","","","","","","","98.55","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 09:00","2018","01","02","09:00","-10.5","","-13.1","","81","","0.0","","","","","","","","98.54","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 10:00","2018","01","02","10:00","-9.6","","-12.1","","82","","0.0","","","","","","","","98.53","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 11:00","2018","01","02","11:00","-9.5","","-12.7","","78","","0.0","","","","","","","","98.46","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 12:00","2018","01","02","12:00","-9.5","","-13.0","","76","","0.0","","","","","","","","98.41","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 13:00","2018","01","02","13:00","-9.1","","-11.9","","81","","0.0","","","","","","","","98.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 14:00","2018","01","02","14:00","-9.0","","-12.0","","79","","0.0","","","","","","","","98.25","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 15:00","2018","01","02","15:00","-8.8","","-11.2","","83","","0.0","","","","","","","","98.19","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 16:00","2018","01","02","16:00","-8.6","","-11.0","","83","","0.0","","","","","","","","98.13","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 17:00","2018","01","02","17:00","-8.7","","-11.1","","83","","0.0","","","","","","","","98.06","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 18:00","2018","01","02","18:00","-8.7","","-11.0","","84","","0.0","","","","","","","","98.02","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 19:00","2018","01","02","19:00","-8.6","","-10.8","","84","","0.0","","","","","","","","97.96","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 20:00","2018","01","02","20:00","-8.6","","-10.5","","86","","0.0","","","","","","","","97.92","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 21:00","2018","01","02","21:00","-8.3","","-10.4","","85","","0.0","","","","","","","","97.87","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 22:00","2018","01","02","22:00","-7.8","","-10.1","","84","","0.0","","","","","","","","97.85","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-02 23:00","2018","01","02","23:00","-7.7","","-10.0","","84","","0.0","","","","","","","","97.84","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-03 00:00","2018","01","03","00:00","-7.8","","-9.8","","86","","0.0","","","","","","","","97.83","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-03 01:00","2018","01","03","01:00","-7.5","","-9.7","","84","","0.0","","","","","","","","97.81","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-03 02:00","2018","01","03","02:00","-7.5","","-9.6","","85","","0.0","","","","","","","","97.80","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-03 03:00","2018","01","03","03:00","-7.8","","-9.6","","87","","0.0","","","","","","","","97.79","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-03 04:00","2018","01","03","04:00","-7.8","","-9.7","","87","","0.0","","","","","","","","97.74","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-03 05:00","2018","01","03","05:00","-7.3","","-9.2","","86","","0.0","","","","","","","","97.74","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-03 06:00","2018","01","03","06:00","-7.3","","-9.4","","85","","0.0","","","","","","","","97.74","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-03 07:00","2018","01","03","07:00","-7.3","","-9.1","","87","","0.0","","","","","","","","97.73","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-03 08:00","2018","01","03","08:00","-7.1","","-8.9","","87","","0.0","","","","","","","","97.73","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-03 09:00","2018","01","03","09:00","-7.2","","-9.1","","86","","0.0","","","","","","","","97.76","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-01-03 10:00","2018","01","03","10:00","-6.9","","-9.3","","83","","0.0","","","","","","","","97.78","","","","","","NA"
