"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-09-01 00:00","2020","09","01","00:00","16.1","","9.0","","63","","0.0","","","","","","","","96.08","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-09-01 01:00","2020","09","01","01:00","16.1","","9.1","","63","","0.0","","","","","","","","96.09","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-09-01 02:00","2020","09","01","02:00","15.6","","9.2","","65","","0.0","","","","","","","","96.12","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-09-01 03:00","2020","09","01","03:00","15.2","","9.0","","67","","0.0","","","","","","","","96.18","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-09-01 04:00","2020","09","01","04:00","15.8","","9.0","","64","","0.0","","","","","","","","96.24","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-09-01 05:00","2020","09","01","05:00","16.0","","8.6","","61","","0.0","","","","","","","","96.28","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-09-01 06:00","2020","09","01","06:00","14.2","","7.8","","66","","0.0","","","","","","","","96.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-09-01 07:00","2020","09","01","07:00","15.8","","8.7","","62","","0.0","","","","","","","","96.38","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-09-01 08:00","2020","09","01","08:00","19.9","","8.6","","48","","0.0","","","","","","","","96.37","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-09-01 09:00","2020","09","01","09:00","21.1","","8.8","","45","","0.0","","","","","","","","96.38","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-09-01 10:00","2020","09","01","10:00","22.5","","8.9","","42","","0.0","","","","","","","","96.41","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-09-01 11:00","2020","09","01","11:00","25.4","","8.7","","35","","0.0","","","","","","","","96.39","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-09-01 12:00","2020","09","01","12:00","25.6","","8.0","","33","","0.0","","","","","","","","96.34","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-09-01 13:00","2020","09","01","13:00","26.0","","8.8","","34","","0.0","","","","","","","","96.28","","27","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-09-01 14:00","2020","09","01","14:00","26.8","","9.0","","32","","0.0","","","","","","","","96.20","","28","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-09-01 15:00","2020","09","01","15:00","27.1","","9.5","","33","","0.0","","","","","","","","96.11","","28","","","","NA"
