"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-01 10:00","2018","06","01","10:00","18.1","","-1.0","","27","","0.0","","","","","","","","96.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-01 11:00","2018","06","01","11:00","19.8","","-0.3","","26","","0.0","","","","","","","","96.30","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-01 12:00","2018","06","01","12:00","20.6","","0.2","","26","","0.0","","","","","","","","96.29","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-01 13:00","2018","06","01","13:00","22.1","","1.3","","25","","0.0","","","","","","","","96.30","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-01 14:00","2018","06","01","14:00","22.1","","-1.0","","21","","0.0","","","","","","","","96.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-01 15:00","2018","06","01","15:00","23.6","","-1.2","","19","","0.0","","","","","","","","96.35","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-01 16:00","2018","06","01","16:00","21.3","","-1.2","","22","","0.0","","","","","","","","96.38","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-01 17:00","2018","06","01","17:00","21.7","","-3.8","","18","","0.0","","","","","","","","96.39","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-01 18:00","2018","06","01","18:00","21.1","","-1.8","","21","","0.0","","","","","","","","96.43","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-01 19:00","2018","06","01","19:00","18.9","","-3.0","","23","","0.0","","","","","","","","96.53","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-01 20:00","2018","06","01","20:00","17.6","","-0.1","","30","","0.0","","","","","","","","96.60","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-01 21:00","2018","06","01","21:00","17.0","","0.3","","32","","0.0","","","","","","","","96.72","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-01 22:00","2018","06","01","22:00","15.9","","1.1","","37","","0.0","","","","","","","","96.80","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-01 23:00","2018","06","01","23:00","15.2","","0.4","","37","","0.0","","","","","","","","96.84","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 00:00","2018","06","02","00:00","14.8","","0.6","","38","","0.0","","","","","","","","96.92","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 01:00","2018","06","02","01:00","13.0","","1.5","","46","","0.0","","","","","","","","96.96","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 02:00","2018","06","02","02:00","12.7","","1.9","","48","","0.0","","","","","","","","96.99","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 03:00","2018","06","02","03:00","12.5","","2.4","","50","","0.0","","","","","","","","96.98","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 04:00","2018","06","02","04:00","10.9","","2.8","","57","","0.0","","","","","","","","96.99","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 05:00","2018","06","02","05:00","11.4","","2.5","","55","","0.0","","","","","","","","97.03","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 06:00","2018","06","02","06:00","13.7","","3.6","","50","","0.0","","","","","","","","97.04","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 07:00","2018","06","02","07:00","15.2","","3.2","","44","","0.0","","","","","","","","97.06","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 08:00","2018","06","02","08:00","17.0","","2.0","","36","","0.0","","","","","","","","97.03","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 09:00","2018","06","02","09:00","18.7","","1.7","","32","","0.0","","","","","","","","97.01","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 10:00","2018","06","02","10:00","20.1","","2.1","","30","","0.0","","","","","","","","96.96","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 11:00","2018","06","02","11:00","20.7","","1.1","","27","","0.0","","","","","","","","96.90","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 12:00","2018","06","02","12:00","22.8","","1.3","","24","","0.0","","","","","","","","96.82","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 13:00","2018","06","02","13:00","23.5","","0.5","","22","","0.0","","","","","","","","96.76","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 14:00","2018","06","02","14:00","25.1","","-0.3","","19","","0.0","","","","","","","","96.68","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 15:00","2018","06","02","15:00","25.5","","0.6","","20","","0.0","","","","","","","","96.62","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 16:00","2018","06","02","16:00","25.2","","-0.1","","19","","0.0","","","","","","","","96.55","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 17:00","2018","06","02","17:00","25.7","","-0.1","","18","","0.0","","","","","","","","96.47","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 18:00","2018","06","02","18:00","25.2","","1.3","","21","","0.0","","","","","","","","96.44","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 19:00","2018","06","02","19:00","21.9","","2.1","","27","","0.0","","","","","","","","96.44","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 20:00","2018","06","02","20:00","21.1","","1.4","","27","","0.0","","","","","","","","96.42","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 21:00","2018","06","02","21:00","19.4","","2.0","","31","","0.0","","","","","","","","96.45","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 22:00","2018","06","02","22:00","17.7","","3.8","","39","","0.0","","","","","","","","96.43","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-02 23:00","2018","06","02","23:00","15.3","","4.7","","49","","0.0","","","","","","","","96.42","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 00:00","2018","06","03","00:00","13.3","","4.6","","56","","0.0","","","","","","","","96.38","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 01:00","2018","06","03","01:00","12.4","","5.0","","61","","0.0","","","","","","","","96.36","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 02:00","2018","06","03","02:00","12.0","","4.7","","61","","0.0","","","","","","","","96.37","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 03:00","2018","06","03","03:00","12.2","","4.8","","61","","0.0","","","","","","","","96.34","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 04:00","2018","06","03","04:00","12.1","","5.3","","63","","0.0","","","","","","","","96.32","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 05:00","2018","06","03","05:00","12.6","","6.0","","64","","0.0","","","","","","","","96.32","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 06:00","2018","06","03","06:00","13.3","","6.6","","64","","0.0","","","","","","","","96.32","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 07:00","2018","06","03","07:00","14.6","","7.2","","61","","0.0","","","","","","","","96.30","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 08:00","2018","06","03","08:00","15.6","","6.6","","55","","0.0","","","","","","","","96.23","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 09:00","2018","06","03","09:00","16.4","","7.1","","54","","0.0","","","","","","","","96.17","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 10:00","2018","06","03","10:00","17.0","","6.0","","48","","0.0","","","","","","","","96.10","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 11:00","2018","06","03","11:00","17.4","","6.2","","48","","0.0","","","","","","","","96.03","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 12:00","2018","06","03","12:00","17.5","","7.0","","50","","0.0","","","","","","","","95.95","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 13:00","2018","06","03","13:00","18.3","","7.9","","51","","0.0","","","","","","","","95.84","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 14:00","2018","06","03","14:00","17.9","","9.0","","56","","0.0","","","","","","","","95.85","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 15:00","2018","06","03","15:00","18.1","","8.9","","55","","0.0","","","","","","","","95.89","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 16:00","2018","06","03","16:00","15.9","","11.3","","74","","0.0","","","","","","","","95.91","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 17:00","2018","06","03","17:00","14.7","","12.0","","84","","0.6","","","","","","","","95.90","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 18:00","2018","06","03","18:00","14.1","","12.1","","88","","3.4","","","","","","","","95.88","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 19:00","2018","06","03","19:00","13.9","","12.1","","89","","0.0","","","","","","","","95.85","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 20:00","2018","06","03","20:00","13.9","","11.9","","88","","0.0","","","","","","","","95.89","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 21:00","2018","06","03","21:00","13.4","","11.5","","88","","0.0","","","","","","","","95.91","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 22:00","2018","06","03","22:00","13.0","","11.3","","90","","0.0","","","","","","","","95.94","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-03 23:00","2018","06","03","23:00","12.9","","10.9","","87","","0.0","","","","","","","","95.95","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 00:00","2018","06","04","00:00","11.4","","8.4","","82","","0.0","","","","","","","","95.97","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 01:00","2018","06","04","01:00","11.3","","6.1","","70","","0.0","","","","","","","","95.98","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 02:00","2018","06","04","02:00","10.2","","5.7","","74","","0.0","","","","","","","","95.99","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 03:00","2018","06","04","03:00","10.5","","4.8","","68","","0.0","","","","","","","","96.03","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 04:00","2018","06","04","04:00","9.4","","4.8","","73","","0.0","","","","","","","","96.05","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 05:00","2018","06","04","05:00","8.9","","5.4","","78","","0.0","","","","","","","","96.06","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 06:00","2018","06","04","06:00","10.3","","5.7","","74","","0.0","","","","","","","","96.10","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 07:00","2018","06","04","07:00","12.1","","4.5","","59","","0.0","","","","","","","","96.09","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 08:00","2018","06","04","08:00","14.8","","4.4","","50","","0.0","","","","","","","","96.08","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 09:00","2018","06","04","09:00","15.3","","1.1","","38","","0.0","","","","","","","","96.06","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 10:00","2018","06","04","10:00","16.6","","1.9","","37","","0.0","","","","","","","","96.04","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 11:00","2018","06","04","11:00","16.7","","0.2","","33","","0.0","","","","","","","","96.01","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 12:00","2018","06","04","12:00","16.8","","0.6","","33","","0.0","","","","","","","","95.97","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 13:00","2018","06","04","13:00","18.0","","-0.4","","29","","0.0","","","","","","","","95.98","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 14:00","2018","06","04","14:00","19.6","","-3.2","","21","","0.0","","","","","","","","95.96","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 15:00","2018","06","04","15:00","19.8","","-5.5","","18","","0.0","","","","","","","","95.98","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 16:00","2018","06","04","16:00","19.6","","-4.0","","20","","0.0","","","","","","","","95.96","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 17:00","2018","06","04","17:00","19.5","","-2.8","","22","","0.0","","","","","","","","95.97","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 18:00","2018","06","04","18:00","18.3","","-5.9","","19","","0.0","","","","","","","","95.98","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 19:00","2018","06","04","19:00","16.1","","-3.2","","26","","0.0","","","","","","","","96.03","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 20:00","2018","06","04","20:00","14.2","","-3.0","","30","","0.0","","","","","","","","96.14","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 21:00","2018","06","04","21:00","12.6","","-2.6","","35","","0.0","","","","","","","","96.20","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 22:00","2018","06","04","22:00","11.3","","-1.9","","40","","0.0","","","","","","","","96.21","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-04 23:00","2018","06","04","23:00","10.5","","-1.4","","43","","0.0","","","","","","","","96.19","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 00:00","2018","06","05","00:00","8.8","","-1.1","","50","","0.0","","","","","","","","96.19","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 01:00","2018","06","05","01:00","8.3","","-0.8","","53","","0.0","","","","","","","","96.17","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 02:00","2018","06","05","02:00","5.5","","0.3","","69","","0.0","","","","","","","","96.17","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 03:00","2018","06","05","03:00","5.7","","0.7","","70","","0.0","","","","","","","","96.15","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 04:00","2018","06","05","04:00","5.9","","0.1","","67","","0.0","","","","","","","","96.14","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 05:00","2018","06","05","05:00","6.6","","0.9","","67","","0.0","","","","","","","","96.13","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 06:00","2018","06","05","06:00","8.3","","2.7","","68","","0.0","","","","","","","","96.12","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 07:00","2018","06","05","07:00","10.3","","3.9","","64","","0.0","","","","","","","","96.12","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 08:00","2018","06","05","08:00","12.3","","2.8","","52","","0.0","","","","","","","","96.09","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 09:00","2018","06","05","09:00","13.6","","1.0","","42","","0.0","","","","","","","","96.04","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 10:00","2018","06","05","10:00","15.9","","1.6","","38","","0.0","","","","","","","","95.99","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 11:00","2018","06","05","11:00","16.2","","0.5","","35","","0.0","","","","","","","","95.92","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 12:00","2018","06","05","12:00","16.0","","-1.7","","30","","0.0","","","","","","","","95.93","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 13:00","2018","06","05","13:00","16.4","","-0.5","","32","","0.0","","","","","","","","95.95","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 14:00","2018","06","05","14:00","18.0","","-0.2","","29","","0.0","","","","","","","","95.92","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 15:00","2018","06","05","15:00","18.9","","-0.3","","27","","0.0","","","","","","","","95.89","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 16:00","2018","06","05","16:00","20.0","","0.5","","27","","0.0","","","","","","","","95.87","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 17:00","2018","06","05","17:00","19.6","","0.3","","27","","0.0","","","","","","","","95.86","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 18:00","2018","06","05","18:00","19.7","","0.7","","28","","0.0","","","","","","","","95.88","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 19:00","2018","06","05","19:00","17.8","","4.2","","41","","0.0","","","","","","","","95.92","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 20:00","2018","06","05","20:00","17.7","","2.3","","36","","0.0","","","","","","","","95.97","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 21:00","2018","06","05","21:00","16.1","","3.2","","42","","0.0","","","","","","","","96.03","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 22:00","2018","06","05","22:00","12.4","","3.4","","54","","0.0","","","","","","","","96.06","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-05 23:00","2018","06","05","23:00","10.5","","3.3","","61","","0.0","","","","","","","","96.09","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 00:00","2018","06","06","00:00","8.3","","2.2","","65","","0.0","","","","","","","","96.11","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 01:00","2018","06","06","01:00","8.9","","2.1","","62","","0.0","","","","","","","","96.12","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 02:00","2018","06","06","02:00","7.9","","2.3","","68","","0.0","","","","","","","","96.15","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 03:00","2018","06","06","03:00","7.3","","1.9","","69","","0.0","","","","","","","","96.18","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 04:00","2018","06","06","04:00","6.5","","1.4","","70","","0.0","","","","","","","","96.19","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 05:00","2018","06","06","05:00","6.0","","2.4","","78","","0.0","","","","","","","","96.20","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 06:00","2018","06","06","06:00","10.2","","1.9","","57","","0.0","","","","","","","","96.21","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 07:00","2018","06","06","07:00","12.5","","1.9","","49","","0.0","","","","","","","","96.18","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 08:00","2018","06","06","08:00","14.7","","0.6","","38","","0.0","","","","","","","","96.14","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 09:00","2018","06","06","09:00","16.5","","-0.1","","32","","0.0","","","","","","","","96.10","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 10:00","2018","06","06","10:00","19.1","","1.6","","31","","0.0","","","","","","","","96.03","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 11:00","2018","06","06","11:00","20.9","","1.1","","27","","0.0","","","","","","","","95.96","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 12:00","2018","06","06","12:00","21.7","","0.1","","24","","0.0","","","","","","","","95.89","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 13:00","2018","06","06","13:00","24.1","","0.4","","21","","0.0","","","","","","","","95.81","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 14:00","2018","06","06","14:00","24.5","","0.7","","21","","0.0","","","","","","","","95.72","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 15:00","2018","06","06","15:00","25.9","","-1.8","","16","","0.0","","","","","","","","95.65","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 16:00","2018","06","06","16:00","25.4","","1.0","","20","","0.0","","","","","","","","95.59","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 17:00","2018","06","06","17:00","26.4","","0.5","","18","","0.0","","","","","","","","95.54","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 18:00","2018","06","06","18:00","25.6","","1.8","","21","","0.0","","","","","","","","95.50","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 19:00","2018","06","06","19:00","24.3","","2.0","","23","","0.0","","","","","","","","95.49","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 20:00","2018","06","06","20:00","22.3","","3.5","","29","","0.0","","","","","","","","95.51","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 21:00","2018","06","06","21:00","19.9","","2.8","","32","","0.0","","","","","","","","95.55","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 22:00","2018","06","06","22:00","17.9","","4.0","","40","","0.0","","","","","","","","95.58","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-06 23:00","2018","06","06","23:00","14.9","","4.9","","51","","0.0","","","","","","","","95.59","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-07 00:00","2018","06","07","00:00","14.5","","5.2","","54","","0.0","","","","","","","","95.61","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-07 01:00","2018","06","07","01:00","13.5","","5.2","","57","","0.0","","","","","","","","95.61","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-07 02:00","2018","06","07","02:00","11.8","","5.5","","65","","0.0","","","","","","","","95.67","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-07 03:00","2018","06","07","03:00","11.2","","4.9","","65","","0.0","","","","","","","","95.71","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-07 04:00","2018","06","07","04:00","10.7","","4.7","","66","","0.0","","","","","","","","95.74","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-07 05:00","2018","06","07","05:00","10.5","","4.8","","68","","0.0","","","","","","","","95.78","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-07 06:00","2018","06","07","06:00","13.8","","6.6","","62","","0.0","","","","","","","","95.81","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-07 07:00","2018","06","07","07:00","16.1","","4.6","","46","","0.0","","","","","","","","95.80","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-07 08:00","2018","06","07","08:00","18.5","","5.7","","43","","0.0","","","","","","","","95.81","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-07 09:00","2018","06","07","09:00","20.2","","5.7","","39","","0.0","","","","","","","","95.77","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-07 10:00","2018","06","07","10:00","22.7","","4.9","","31","","0.0","","","","","","","","95.72","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-07 11:00","2018","06","07","11:00","23.7","","4.6","","29","","0.0","","","","","","","","95.68","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-07 12:00","2018","06","07","12:00","23.7","","4.3","","28","","0.0","","","","","","","","95.64","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-07 13:00","2018","06","07","13:00","25.8","","3.8","","24","","0.0","","","","","","","","95.61","","25","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-07 14:00","2018","06","07","14:00","25.5","","3.2","","24","","0.0","","","","","","","","95.59","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-06-07 15:00","2018","06","07","15:00","24.7","","4.4","","27","","0.0","","","","","","","","95.58","","","","","","NA"
