"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 00:00","2021","08","01","00:00","25.1","","11.3","","42","","0.0","","","","","","","","96.28","","27","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 01:00","2021","08","01","01:00","23.5","","11.4","","47","","0.0","","","","","","","","96.29","","25","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 02:00","2021","08","01","02:00","23.8","","12.1","","48","","0.0","","","","","","","","96.26","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 03:00","2021","08","01","03:00","24.0","","12.0","","47","","0.0","","","","","","","","96.26","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 04:00","2021","08","01","04:00","22.8","","13.1","","54","","0.0","","","","","","","","96.30","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 05:00","2021","08","01","05:00","22.6","","13.0","","55","","0.0","","","","","","","","96.36","","25","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 06:00","2021","08","01","06:00","22.5","","13.4","","56","","0.0","","","","","","","","96.37","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 07:00","2021","08","01","07:00","22.9","","13.0","","54","","0.0","","","","","","","","96.39","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 08:00","2021","08","01","08:00","22.4","","15.1","","63","","0.0","","","","","","","","96.43","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 09:00","2021","08","01","09:00","22.4","","14.8","","62","","0.0","","","","","","","","96.42","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 10:00","2021","08","01","10:00","23.2","","15.1","","60","","0.0","","","","","","","","96.43","","27","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 11:00","2021","08","01","11:00","23.8","","15.1","","58","","0.0","","","","","","","","96.44","","28","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 12:00","2021","08","01","12:00","23.9","","14.7","","56","","0.0","","","","","","","","96.54","","28","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 13:00","2021","08","01","13:00","22.5","","17.3","","72","","0.1","","","","","","","","96.59","","28","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 14:00","2021","08","01","14:00","21.0","","18.6","","86","","0.6","","","","","","","","96.67","","27","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 15:00","2021","08","01","15:00","20.2","","18.7","","91","","1.2","","","","","","","","96.70","","27","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-08-01 16:00","2021","08","01","16:00","20.7","","19.1","","90","","0.1","","","","","","","","96.67","","28","","","","NA"
