"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 00:00","2018","05","01","00:00","11.5","","0.2","","46","","0.0","","","","","","","","95.94","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 01:00","2018","05","01","01:00","10.8","","2.5","","57","","0.0","","","","","","","","95.99","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 02:00","2018","05","01","02:00","10.4","","2.0","","56","","0.0","","","","","","","","95.98","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 03:00","2018","05","01","03:00","10.6","","1.4","","53","","0.0","","","","","","","","96.00","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 04:00","2018","05","01","04:00","10.2","","1.5","","55","","0.0","","","","","","","","96.02","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 05:00","2018","05","01","05:00","9.0","","2.0","","61","","0.0","","","","","","","","96.07","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 06:00","2018","05","01","06:00","10.1","","2.5","","59","","0.0","","","","","","","","96.09","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 07:00","2018","05","01","07:00","12.4","","1.6","","48","","0.0","","","","","","","","96.10","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 08:00","2018","05","01","08:00","13.4","","0.4","","41","","0.0","","","","","","","","96.11","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 09:00","2018","05","01","09:00","14.3","","-0.7","","36","","0.0","","","","","","","","96.12","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 10:00","2018","05","01","10:00","15.0","","-1.3","","33","","0.0","","","","","","","","96.14","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 11:00","2018","05","01","11:00","16.3","","-2.3","","28","","0.0","","","","","","","","96.14","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 12:00","2018","05","01","12:00","17.6","","-2.1","","26","","0.0","","","","","","","","96.13","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 13:00","2018","05","01","13:00","17.2","","-2.6","","26","","0.0","","","","","","","","96.11","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 14:00","2018","05","01","14:00","18.5","","-3.3","","23","","0.0","","","","","","","","96.11","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 15:00","2018","05","01","15:00","18.8","","-4.2","","21","","0.0","","","","","","","","96.10","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 16:00","2018","05","01","16:00","19.1","","-3.7","","21","","0.0","","","","","","","","96.09","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-05-01 17:00","2018","05","01","17:00","17.4","","-1.3","","28","","0.0","","","","","","","","96.09","","","","","","NA"
