"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 00:00","2019","07","01","00:00","16.4","","8.0","","57","","0.0","","","","","","","","96.35","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 01:00","2019","07","01","01:00","14.1","","7.4","","64","","0.0","","","","","","","","96.35","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 02:00","2019","07","01","02:00","13.2","","7.8","","70","","0.0","","","","","","","","96.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 03:00","2019","07","01","03:00","12.4","","6.6","","68","","0.0","","","","","","","","96.35","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 04:00","2019","07","01","04:00","11.4","","6.6","","72","","0.0","","","","","","","","96.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 05:00","2019","07","01","05:00","12.0","","6.9","","71","","0.0","","","","","","","","96.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 06:00","2019","07","01","06:00","15.8","","7.9","","59","","0.0","","","","","","","","96.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 07:00","2019","07","01","07:00","17.6","","8.7","","56","","0.0","","","","","","","","96.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 08:00","2019","07","01","08:00","19.2","","6.3","","43","","0.0","","","","","","","","96.30","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 09:00","2019","07","01","09:00","21.5","","6.3","","37","","0.0","","","","","","","","96.24","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 10:00","2019","07","01","10:00","23.2","","5.5","","32","","0.0","","","","","","","","96.16","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 11:00","2019","07","01","11:00","26.1","","6.1","","28","","0.0","","","","","","","","96.07","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 12:00","2019","07","01","12:00","27.7","","4.0","","22","","0.0","","","","","","","","96.02","","27","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 13:00","2019","07","01","13:00","27.2","","3.4","","22","","0.0","","","","","","","","95.94","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 14:00","2019","07","01","14:00","29.6","","3.8","","19","","0.0","","","","","","","","95.86","","28","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 15:00","2019","07","01","15:00","29.3","","4.1","","20","","0.0","","","","","","","","95.82","","28","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 16:00","2019","07","01","16:00","28.2","","3.9","","21","","0.0","","","","","","","","95.78","","27","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 17:00","2019","07","01","17:00","28.0","","5.1","","23","","0.0","","","","","","","","95.78","","27","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 18:00","2019","07","01","18:00","26.4","","5.5","","26","","0.0","","","","","","","","95.74","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 19:00","2019","07","01","19:00","26.0","","6.5","","29","","0.0","","","","","","","","95.76","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 20:00","2019","07","01","20:00","24.7","","7.2","","33","","0.0","","","","","","","","95.82","","25","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 21:00","2019","07","01","21:00","22.2","","7.9","","40","","0.0","","","","","","","","95.93","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 22:00","2019","07","01","22:00","20.7","","8.6","","46","","0.0","","","","","","","","95.99","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-01 23:00","2019","07","01","23:00","20.0","","9.4","","50","","0.0","","","","","","","","96.00","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 00:00","2019","07","02","00:00","19.7","","9.7","","53","","0.0","","","","","","","","96.00","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 01:00","2019","07","02","01:00","18.6","","9.8","","57","","0.0","","","","","","","","95.98","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 02:00","2019","07","02","02:00","18.0","","10.4","","61","","0.0","","","","","","","","95.97","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 03:00","2019","07","02","03:00","18.1","","9.8","","58","","0.0","","","","","","","","95.98","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 04:00","2019","07","02","04:00","18.7","","10.8","","60","","0.0","","","","","","","","96.03","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 05:00","2019","07","02","05:00","17.4","","12.5","","73","","0.0","","","","","","","","96.09","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 06:00","2019","07","02","06:00","15.9","","12.9","","83","","1.2","","","","","","","","96.12","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 07:00","2019","07","02","07:00","15.6","","12.5","","82","","0.8","","","","","","","","96.17","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 08:00","2019","07","02","08:00","15.9","","13.6","","86","","0.5","","","","","","","","96.21","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 09:00","2019","07","02","09:00","16.8","","13.8","","83","","0.0","","","","","","","","96.19","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 10:00","2019","07","02","10:00","17.9","","13.0","","73","","0.0","","","","","","","","96.18","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 11:00","2019","07","02","11:00","19.3","","11.0","","59","","0.0","","","","","","","","96.15","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 12:00","2019","07","02","12:00","21.4","","10.7","","50","","0.0","","","","","","","","96.11","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 13:00","2019","07","02","13:00","21.6","","10.5","","49","","0.0","","","","","","","","96.04","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 14:00","2019","07","02","14:00","21.5","","9.2","","45","","0.0","","","","","","","","95.98","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 15:00","2019","07","02","15:00","23.2","","9.7","","42","","0.0","","","","","","","","95.92","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 16:00","2019","07","02","16:00","23.4","","8.7","","39","","0.0","","","","","","","","95.86","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 17:00","2019","07","02","17:00","23.2","","8.7","","40","","0.0","","","","","","","","95.82","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 18:00","2019","07","02","18:00","23.4","","7.9","","37","","0.0","","","","","","","","95.78","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 19:00","2019","07","02","19:00","22.7","","9.7","","44","","0.0","","","","","","","","95.79","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 20:00","2019","07","02","20:00","21.2","","9.2","","46","","0.0","","","","","","","","95.84","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 21:00","2019","07","02","21:00","19.2","","7.0","","45","","0.0","","","","","","","","95.89","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 22:00","2019","07","02","22:00","18.5","","6.8","","47","","0.0","","","","","","","","95.90","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-02 23:00","2019","07","02","23:00","16.2","","8.9","","62","","0.0","","","","","","","","95.93","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 00:00","2019","07","03","00:00","15.6","","9.4","","66","","0.0","","","","","","","","95.92","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 01:00","2019","07","03","01:00","13.8","","8.4","","70","","0.0","","","","","","","","95.93","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 02:00","2019","07","03","02:00","11.9","","7.9","","76","","0.0","","","","","","","","95.94","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 03:00","2019","07","03","03:00","12.2","","8.2","","76","","0.0","","","","","","","","95.98","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 04:00","2019","07","03","04:00","11.5","","7.8","","78","","0.0","","","","","","","","96.02","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 05:00","2019","07","03","05:00","11.8","","8.6","","81","","0.0","","","","","","","","96.06","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 06:00","2019","07","03","06:00","15.3","","7.9","","62","","0.0","","","","","","","","96.08","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 07:00","2019","07","03","07:00","17.5","","9.5","","59","","0.0","","","","","","","","96.08","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 08:00","2019","07","03","08:00","19.4","","9.3","","52","","0.0","","","","","","","","96.08","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 09:00","2019","07","03","09:00","20.1","","7.4","","44","","0.0","","","","","","","","96.02","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 10:00","2019","07","03","10:00","22.4","","6.6","","36","","0.0","","","","","","","","95.95","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 11:00","2019","07","03","11:00","24.4","","7.9","","35","","0.0","","","","","","","","95.88","","25","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 12:00","2019","07","03","12:00","25.2","","7.3","","32","","0.0","","","","","","","","95.83","","25","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 13:00","2019","07","03","13:00","26.2","","5.4","","26","","0.0","","","","","","","","95.77","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 14:00","2019","07","03","14:00","26.8","","4.3","","24","","0.0","","","","","","","","95.73","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 15:00","2019","07","03","15:00","27.3","","3.9","","22","","0.0","","","","","","","","95.70","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 16:00","2019","07","03","16:00","27.8","","5.3","","24","","0.0","","","","","","","","95.66","","27","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 17:00","2019","07","03","17:00","26.6","","4.0","","23","","0.0","","","","","","","","95.65","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-07-03 18:00","2019","07","03","18:00","25.6","","5.1","","27","","0.0","","","","","","","","95.65","","25","","","","NA"
