"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 00:00","2020","06","01","00:00","8.4","","4.2","","75","","","M","","","","","","","96.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 01:00","2020","06","01","01:00","8.0","","3.7","","75","","","M","","","","","","","96.37","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 02:00","2020","06","01","02:00","7.4","","3.3","","75","","","M","","","","","","","96.39","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 03:00","2020","06","01","03:00","5.9","","3.2","","82","","","M","","","","","","","96.36","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 04:00","2020","06","01","04:00","5.7","","2.9","","82","","","M","","","","","","","96.35","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 05:00","2020","06","01","05:00","6.1","","3.5","","83","","","M","","","","","","","96.36","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 06:00","2020","06","01","06:00","8.0","","4.4","","78","","","M","","","","","","","96.42","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 07:00","2020","06","01","07:00","8.8","","4.6","","75","","","M","","","","","","","96.45","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 08:00","2020","06","01","08:00","11.0","","2.7","","57","","","M","","","","","","","96.46","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 09:00","2020","06","01","09:00","13.0","","1.5","","46","","","M","","","","","","","96.44","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 10:00","2020","06","01","10:00","14.4","","1.1","","40","","","M","","","","","","","96.41","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 11:00","2020","06","01","11:00","15.7","","-0.3","","34","","","M","","","","","","","96.35","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 12:00","2020","06","01","12:00","17.2","","0.5","","32","","","M","","","","","","","96.28","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 13:00","2020","06","01","13:00","19.4","","0.3","","28","","","M","","","","","","","96.26","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 14:00","2020","06","01","14:00","19.1","","3.3","","35","","","M","","","","","","","96.27","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 15:00","2020","06","01","15:00","20.1","","0.5","","27","","","M","","","","","","","96.24","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 16:00","2020","06","01","16:00","17.8","","2.1","","35","","","M","","","","","","","96.28","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 17:00","2020","06","01","17:00","19.4","","3.9","","36","","","M","","","","","","","96.30","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 18:00","2020","06","01","18:00","19.8","","1.3","","29","","","M","","","","","","","96.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 19:00","2020","06","01","19:00","18.7","","1.5","","32","","","M","","","","","","","96.38","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 20:00","2020","06","01","20:00","16.1","","1.6","","37","","","M","","","","","","","96.45","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 21:00","2020","06","01","21:00","15.5","","1.0","","37","","","M","","","","","","","96.57","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 22:00","2020","06","01","22:00","14.7","","1.1","","40","","","M","","","","","","","96.62","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-01 23:00","2020","06","01","23:00","13.8","","0.9","","41","","","M","","","","","","","96.64","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-02 00:00","2020","06","02","00:00","12.1","","1.7","","49","","","M","","","","","","","96.68","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-06-02 01:00","2020","06","02","01:00","12.6","","1.4","","46","","","M","","","","","","","96.68","","","","","","NA"
