"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 00:00","2020","01","01","00:00","2.2","","0.2","","86","","","M","","","","","","","94.35","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 01:00","2020","01","01","01:00","1.8","","-0.3","","86","","","M","","","","","","","94.32","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 02:00","2020","01","01","02:00","2.4","","0.2","","86","","","M","","","","","","","94.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 03:00","2020","01","01","03:00","1.9","","0.0","","87","","","M","","","","","","","94.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 04:00","2020","01","01","04:00","2.7","","0.5","","85","","","M","","","","","","","94.32","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 05:00","2020","01","01","05:00","2.7","","0.4","","85","","","M","","","","","","","94.31","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 06:00","2020","01","01","06:00","3.1","","0.8","","84","","","M","","","","","","","94.35","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 07:00","2020","01","01","07:00","3.4","","0.7","","82","","","M","","","","","","","94.38","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 08:00","2020","01","01","08:00","3.0","","0.3","","82","","","M","","","","","","","94.47","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 09:00","2020","01","01","09:00","1.9","","-0.3","","85","","","M","","","","","","","94.55","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 10:00","2020","01","01","10:00","2.9","","1.2","","88","","","M","","","","","","","94.65","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 11:00","2020","01","01","11:00","2.6","","0.2","","84","","","M","","","","","","","94.71","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 12:00","2020","01","01","12:00","3.6","","1.0","","83","","","M","","","","","","","94.76","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 13:00","2020","01","01","13:00","5.3","","0.9","","74","","","M","","","","","","","94.80","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 14:00","2020","01","01","14:00","7.2","","0.2","","61","","","M","","","","","","","94.85","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 15:00","2020","01","01","15:00","7.9","","0.0","","58","","","M","","","","","","","94.91","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 16:00","2020","01","01","16:00","6.9","","-0.3","","60","","","M","","","","","","","95.00","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 17:00","2020","01","01","17:00","7.0","","-0.8","","58","","","M","","","","","","","95.01","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 18:00","2020","01","01","18:00","7.4","","-1.5","","53","","","M","","","","","","","94.98","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 19:00","2020","01","01","19:00","6.4","","-1.6","","56","","","M","","","","","","","95.04","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 20:00","2020","01","01","20:00","3.7","","-1.4","","69","","","M","","","","","","","94.94","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 21:00","2020","01","01","21:00","2.5","","-0.9","","78","","","M","","","","","","","94.99","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 22:00","2020","01","01","22:00","3.8","","-0.6","","73","","","M","","","","","","","95.06","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-01 23:00","2020","01","01","23:00","6.8","","-2.6","","51","","","M","","","","","","","95.16","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 00:00","2020","01","02","00:00","6.4","","-3.9","","47","","","M","","","","","","","95.22","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 01:00","2020","01","02","01:00","1.9","","-0.9","","81","","","M","","","","","","","95.51","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 02:00","2020","01","02","02:00","1.8","","-2.8","","71","","","M","","","","","","","95.65","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 03:00","2020","01","02","03:00","2.4","","-2.1","","72","","","M","","","","","","","95.77","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 04:00","2020","01","02","04:00","1.8","","-1.7","","77","","","M","","","","","","","95.87","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 05:00","2020","01","02","05:00","1.4","","-1.3","","82","","","M","","","","","","","95.93","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 06:00","2020","01","02","06:00","1.7","","-2.4","","74","","","M","","","","","","","96.04","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 07:00","2020","01","02","07:00","0.8","","-1.9","","82","","","M","","","","","","","96.14","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 08:00","2020","01","02","08:00","0.3","","-1.4","","88","","","M","","","","","","","96.15","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 09:00","2020","01","02","09:00","0.2","","-1.8","","86","","","M","","","","","","","96.19","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 10:00","2020","01","02","10:00","0.6","","-2.5","","80","","","M","","","","","","","96.27","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 11:00","2020","01","02","11:00","1.1","","-2.5","","77","","","M","","","","","","","96.25","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 12:00","2020","01","02","12:00","2.4","","-3.4","","66","","","M","","","","","","","96.23","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 13:00","2020","01","02","13:00","3.3","","-5.3","","53","","","M","","","","","","","96.18","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 14:00","2020","01","02","14:00","3.0","","-4.2","","59","","","M","","","","","","","96.22","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 15:00","2020","01","02","15:00","2.3","","-3.4","","66","","","M","","","","","","","96.21","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 16:00","2020","01","02","16:00","1.5","","-4.1","","66","","","M","","","","","","","96.24","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 17:00","2020","01","02","17:00","1.2","","-4.0","","68","","","M","","","","","","","96.21","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 18:00","2020","01","02","18:00","0.9","","-3.0","","75","","","M","","","","","","","96.20","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 19:00","2020","01","02","19:00","0.2","","-3.2","","78","","","M","","","","","","","96.16","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 20:00","2020","01","02","20:00","-0.6","","-2.1","","90","","","M","","","","","","","96.14","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 21:00","2020","01","02","21:00","-0.8","","-2.0","","92","","","M","","","","","","","96.08","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 22:00","2020","01","02","22:00","-0.6","","-1.7","","92","","","M","","","","","","","96.01","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-02 23:00","2020","01","02","23:00","-0.5","","-1.6","","92","","","M","","","","","","","95.96","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 00:00","2020","01","03","00:00","-0.5","","-1.7","","91","","","M","","","","","","","95.90","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 01:00","2020","01","03","01:00","-0.4","","-1.6","","92","","","M","","","","","","","95.86","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 02:00","2020","01","03","02:00","-0.6","","-1.6","","92","","","M","","","","","","","95.84","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 03:00","2020","01","03","03:00","-0.6","","-1.6","","92","","","M","","","","","","","95.82","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 04:00","2020","01","03","04:00","-0.8","","-1.8","","93","","","M","","","","","","","95.75","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 05:00","2020","01","03","05:00","-0.5","","-1.5","","93","","","M","","","","","","","95.74","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 06:00","2020","01","03","06:00","-0.4","","-1.4","","93","","","M","","","","","","","95.70","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 07:00","2020","01","03","07:00","-0.2","","-1.2","","93","","","M","","","","","","","95.71","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 08:00","2020","01","03","08:00","0.0","","-1.0","","93","","","M","","","","","","","95.79","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 09:00","2020","01","03","09:00","0.1","","-0.9","","93","","","M","","","","","","","95.88","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 10:00","2020","01","03","10:00","0.6","","-0.8","","90","","","M","","","","","","","95.78","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 11:00","2020","01","03","11:00","1.1","","-1.1","","85","","","M","","","","","","","95.74","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 12:00","2020","01","03","12:00","0.7","","-1.1","","88","","","M","","","","","","","95.78","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 13:00","2020","01","03","13:00","2.5","","0.5","","86","","","M","","","","","","","95.73","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 14:00","2020","01","03","14:00","3.6","","0.0","","77","","","M","","","","","","","95.70","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 15:00","2020","01","03","15:00","3.6","","0.5","","80","","","M","","","","","","","95.64","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 16:00","2020","01","03","16:00","0.5","","-1.2","","88","","","M","","","","","","","95.63","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 17:00","2020","01","03","17:00","0.2","","-1.0","","92","","","M","","","","","","","95.56","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 18:00","2020","01","03","18:00","-1.1","","-2.2","","92","","","M","","","","","","","95.45","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 19:00","2020","01","03","19:00","-0.7","","-1.6","","93","","","M","","","","","","","95.34","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 20:00","2020","01","03","20:00","-0.6","","-1.5","","94","","","M","","","","","","","95.26","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 21:00","2020","01","03","21:00","-0.2","","-1.1","","94","","","M","","","","","","","95.15","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 22:00","2020","01","03","22:00","1.5","","0.4","","93","","","M","","","","","","","95.00","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-03 23:00","2020","01","03","23:00","2.0","","-1.2","","79","","","M","","","","","","","94.94","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 00:00","2020","01","04","00:00","5.0","","-0.3","","69","","","M","","","","","","","94.82","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 01:00","2020","01","04","01:00","3.0","","-1.2","","74","","","M","","","","","","","94.80","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 02:00","2020","01","04","02:00","5.9","","-2.2","","56","","","M","","","","","","","94.83","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 03:00","2020","01","04","03:00","6.8","","-2.4","","52","","","M","","","","","","","94.88","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 04:00","2020","01","04","04:00","6.3","","-1.2","","58","","","M","","","","","","","94.92","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 05:00","2020","01","04","05:00","5.2","","0.4","","71","","","M","","","","","","","95.10","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 06:00","2020","01","04","06:00","6.6","","-3.5","","48","","","M","","","","","","","95.27","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 07:00","2020","01","04","07:00","6.5","","-6.5","","39","","","M","","","","","","","95.44","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 08:00","2020","01","04","08:00","4.5","","-7.0","","43","","","M","","","","","","","95.70","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 09:00","2020","01","04","09:00","4.7","","-7.2","","42","","","M","","","","","","","95.90","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 10:00","2020","01","04","10:00","4.9","","-6.7","","43","","","M","","","","","","","96.13","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 11:00","2020","01","04","11:00","5.1","","-6.4","","43","","","M","","","","","","","96.26","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 12:00","2020","01","04","12:00","5.2","","-6.4","","43","","","M","","","","","","","96.31","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 13:00","2020","01","04","13:00","6.0","","-6.6","","40","","","M","","","","","","","96.41","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 14:00","2020","01","04","14:00","6.6","","-7.5","","36","","","M","","","","","","","96.52","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 15:00","2020","01","04","15:00","6.3","","-7.9","","35","","","M","","","","","","","96.61","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 16:00","2020","01","04","16:00","5.3","","-6.9","","41","","","M","","","","","","","96.71","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 17:00","2020","01","04","17:00","4.8","","-6.1","","45","","","M","","","","","","","96.77","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 18:00","2020","01","04","18:00","3.9","","-6.0","","48","","","M","","","","","","","96.79","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-01-04 19:00","2020","01","04","19:00","2.0","","-5.1","","59","","","M","","","","","","","96.79","","","","","","NA"
