"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-07-01 00:00","2018","07","01","00:00","15.8","","5.9","","52","","0.0","","","","","","","","96.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-07-01 01:00","2018","07","01","01:00","15.9","","5.7","","51","","0.0","","","","","","","","96.35","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-07-01 02:00","2018","07","01","02:00","15.7","","6.0","","53","","0.0","","","","","","","","96.37","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-07-01 03:00","2018","07","01","03:00","15.7","","6.0","","53","","0.0","","","","","","","","96.38","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-07-01 04:00","2018","07","01","04:00","15.7","","5.8","","52","","0.0","","","","","","","","96.37","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-07-01 05:00","2018","07","01","05:00","15.4","","6.2","","54","","0.0","","","","","","","","96.39","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-07-01 06:00","2018","07","01","06:00","16.0","","6.4","","53","","0.0","","","","","","","","96.40","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-07-01 07:00","2018","07","01","07:00","17.3","","5.7","","46","","0.0","","","","","","","","96.38","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-07-01 08:00","2018","07","01","08:00","18.0","","4.8","","42","","0.0","","","","","","","","96.37","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-07-01 09:00","2018","07","01","09:00","19.5","","3.7","","35","","0.0","","","","","","","","96.34","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-07-01 10:00","2018","07","01","10:00","20.0","","4.3","","35","","0.0","","","","","","","","96.30","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-07-01 11:00","2018","07","01","11:00","19.8","","7.9","","46","","0.2","","","","","","","","96.25","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-07-01 12:00","2018","07","01","12:00","19.6","","9.5","","52","","0.1","","","","","","","","96.23","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-07-01 13:00","2018","07","01","13:00","22.0","","2.9","","29","","0.0","","","","","","","","96.16","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2018-07-01 14:00","2018","07","01","14:00","22.9","","3.1","","27","","0.0","","","","","","","","96.12","","","","","","NA"
