"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-05-01 00:00","2019","05","01","00:00","9.2","","-2.8","","43","","0.0","","","","","","","","96.26","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-05-01 01:00","2019","05","01","01:00","7.9","","-0.9","","54","","0.0","","","","","","","","96.28","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-05-01 02:00","2019","05","01","02:00","7.9","","-0.4","","56","","0.0","","","","","","","","96.26","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-05-01 03:00","2019","05","01","03:00","8.1","","-1.5","","51","","0.0","","","","","","","","96.23","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-05-01 04:00","2019","05","01","04:00","7.4","","-0.8","","56","","0.0","","","","","","","","96.21","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-05-01 05:00","2019","05","01","05:00","7.5","","-0.6","","56","","0.0","","","","","","","","96.20","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-05-01 06:00","2019","05","01","06:00","7.2","","0.5","","63","","0.0","","","","","","","","96.20","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-05-01 07:00","2019","05","01","07:00","8.4","","0.6","","58","","0.0","","","","","","","","96.19","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-05-01 08:00","2019","05","01","08:00","9.0","","0.9","","57","","0.0","","","","","","","","96.19","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-05-01 09:00","2019","05","01","09:00","10.2","","0.2","","50","","0.0","","","","","","","","96.14","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-05-01 10:00","2019","05","01","10:00","11.6","","-2.4","","38","","0.0","","","","","","","","96.08","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-05-01 11:00","2019","05","01","11:00","13.4","","-3.7","","30","","0.0","","","","","","","","96.02","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-05-01 12:00","2019","05","01","12:00","14.4","","-4.9","","26","","0.0","","","","","","","","95.93","","","","","","NA"
