"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-11-01 00:00","2020","11","01","00:00","-0.7","","-1.3","","95","","0.0","","","","","","","","97.53","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-11-01 01:00","2020","11","01","01:00","0.5","","0.1","","97","","0.0","","","","","","","","97.54","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-11-01 02:00","2020","11","01","02:00","-0.2","","-0.7","","96","","0.0","","","","","","","","97.56","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-11-01 03:00","2020","11","01","03:00","0.6","","0.1","","97","","0.0","","","","","","","","97.56","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-11-01 04:00","2020","11","01","04:00","-0.2","","-0.6","","97","","0.0","","","","","","","","97.57","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-11-01 05:00","2020","11","01","05:00","-0.2","","-0.6","","97","","0.0","","","","","","","","97.59","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-11-01 06:00","2020","11","01","06:00","0.1","","-0.4","","97","","0.0","","","","","","","","97.58","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-11-01 07:00","2020","11","01","07:00","0.3","","-0.2","","96","","0.0","","","","","","","","97.58","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-11-01 08:00","2020","11","01","08:00","0.6","","0.0","","96","","0.0","","","","","","","","97.61","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-11-01 09:00","2020","11","01","09:00","3.1","","1.1","","87","","0.0","","","","","","","","97.62","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-11-01 10:00","2020","11","01","10:00","5.2","","2.0","","80","","0.0","","","","","","","","97.61","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-11-01 11:00","2020","11","01","11:00","6.9","","1.0","","66","","0.0","","","","","","","","97.57","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-11-01 12:00","2020","11","01","12:00","8.1","","0.3","","57","","0.0","","","","","","","","97.51","","","","","","NA"
