"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-05-01 00:00","2017","05","01","00:00","7.2","","-1.8","","53","","0.0","","","","","","","","96.88","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-05-01 01:00","2017","05","01","01:00","5.9","","-1.8","","58","","0.0","","","","","","","","96.92","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-05-01 02:00","2017","05","01","02:00","3.6","","-1.5","","69","","0.0","","","","","","","","96.90","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-05-01 03:00","2017","05","01","03:00","3.5","","-1.8","","68","","0.0","","","","","","","","96.90","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-05-01 04:00","2017","05","01","04:00","2.9","","-1.1","","75","","0.0","","","","","","","","96.93","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-05-01 05:00","2017","05","01","05:00","2.6","","-1.3","","75","","0.0","","","","","","","","96.91","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-05-01 06:00","2017","05","01","06:00","3.2","","-0.1","","79","","0.0","","","","","","","","96.90","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-05-01 07:00","2017","05","01","07:00","6.0","","1.0","","70","","0.0","","","","","","","","96.86","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-05-01 08:00","2017","05","01","08:00","7.7","","0.3","","59","","0.0","","","","","","","","96.81","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-05-01 09:00","2017","05","01","09:00","8.5","","0.6","","58","","0.0","","","","","","","","96.74","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-05-01 10:00","2017","05","01","10:00","10.2","","1.0","","53","","0.0","","","","","","","","96.66","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-05-01 11:00","2017","05","01","11:00","10.5","","-1.4","","43","","0.0","","","","","","","","96.61","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-05-01 12:00","2017","05","01","12:00","10.9","","-0.7","","44","","0.0","","","","","","","","96.58","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-05-01 13:00","2017","05","01","13:00","11.7","","0.8","","47","","0.0","","","","","","","","96.57","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-05-01 14:00","2017","05","01","14:00","11.4","","0.8","","48","","0.0","","","","","","","","96.57","","","","","","NA"
