"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 00:00","2021","01","01","00:00","1.2","","-0.6","","88","","0.0","","","","","","","","96.52","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 01:00","2021","01","01","01:00","1.2","","-0.6","","88","","0.0","","","","","","","","96.51","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 02:00","2021","01","01","02:00","1.5","","-0.7","","86","","0.0","","","","","","","","96.50","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 03:00","2021","01","01","03:00","1.4","","-0.4","","88","","0.0","","","","","","","","96.43","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 04:00","2021","01","01","04:00","0.5","","-0.4","","94","","0.2","","","","","","","","96.35","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 05:00","2021","01","01","05:00","0.1","","-0.4","","97","","0.5","","","","","","","","96.29","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 06:00","2021","01","01","06:00","0.1","","-0.3","","97","","0.0","","","","","","","","96.24","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 07:00","2021","01","01","07:00","0.3","","-0.1","","97","","0.0","","","","","","","","96.17","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 08:00","2021","01","01","08:00","0.8","","0.2","","96","","0.0","","","","","","","","96.14","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 09:00","2021","01","01","09:00","1.2","","0.2","","93","","0.0","","","","","","","","96.08","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 10:00","2021","01","01","10:00","1.4","","0.0","","90","","0.0","","","","","","","","96.06","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 11:00","2021","01","01","11:00","2.1","","0.0","","87","","0.0","","","","","","","","95.94","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 12:00","2021","01","01","12:00","2.0","","-0.2","","85","","0.0","","","","","","","","95.85","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 13:00","2021","01","01","13:00","2.2","","0.1","","86","","0.0","","","","","","","","95.73","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 14:00","2021","01","01","14:00","3.1","","0.5","","83","","0.0","","","","","","","","95.61","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 15:00","2021","01","01","15:00","1.6","","0.2","","90","","0.0","","","","","","","","95.53","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 16:00","2021","01","01","16:00","1.8","","0.7","","92","","0.0","","","","","","","","95.43","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 17:00","2021","01","01","17:00","1.2","","0.4","","95","","0.0","","","","","","","","95.34","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 18:00","2021","01","01","18:00","1.5","","0.9","","96","","0.0","","","","","","","","95.26","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 19:00","2021","01","01","19:00","2.5","","0.6","","87","","0.0","","","","","","","","95.24","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 20:00","2021","01","01","20:00","3.1","","1.3","","88","","0.0","","","","","","","","95.19","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 21:00","2021","01","01","21:00","3.5","","1.5","","87","","0.0","","","","","","","","95.23","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 22:00","2021","01","01","22:00","4.2","","1.1","","80","","0.0","","","","","","","","95.34","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-01 23:00","2021","01","01","23:00","2.6","","1.2","","90","","0.0","","","","","","","","95.27","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-02 00:00","2021","01","02","00:00","3.2","","1.0","","85","","0.0","","","","","","","","95.29","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-02 01:00","2021","01","02","01:00","3.4","","0.9","","84","","0.0","","","","","","","","95.19","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-02 02:00","2021","01","02","02:00","3.0","","0.6","","84","","0.0","","","","","","","","95.20","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-02 03:00","2021","01","02","03:00","3.2","","0.7","","84","","0.0","","","","","","","","95.22","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-02 04:00","2021","01","02","04:00","3.6","","0.5","","80","","0.0","","","","","","","","95.20","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-02 05:00","2021","01","02","05:00","3.6","","0.7","","81","","0.0","","","","","","","","95.33","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-02 06:00","2021","01","02","06:00","3.2","","0.9","","85","","0.0","","","","","","","","95.23","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-02 07:00","2021","01","02","07:00","3.4","","0.4","","81","","0.0","","","","","","","","95.32","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-02 08:00","2021","01","02","08:00","3.7","","0.3","","78","","0.0","","","","","","","","95.28","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-02 09:00","2021","01","02","09:00","2.5","","-0.1","","83","","0.0","","","","","","","","95.31","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-02 10:00","2021","01","02","10:00","4.4","","0.5","","76","","0.0","","","","","","","","95.23","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-01-02 11:00","2021","01","02","11:00","4.6","","0.1","","73","","0.0","","","","","","","","95.08","","","","","","NA"
