"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 00:00","2020","04","01","00:00","0.1","","-8.9","","51","","","M","","","","","","","96.27","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 01:00","2020","04","01","01:00","-0.3","","-8.9","","52","","","M","","","","","","","96.32","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 02:00","2020","04","01","02:00","-0.3","","-8.3","","55","","","M","","","","","","","96.35","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 03:00","2020","04","01","03:00","0.2","","-10.5","","44","","","M","","","","","","","96.40","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 04:00","2020","04","01","04:00","-0.2","","-11.7","","42","","","M","","","","","","","96.44","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 05:00","2020","04","01","05:00","-0.8","","-11.8","","43","","","M","","","","","","","96.51","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 06:00","2020","04","01","06:00","-1.9","","-12.2","","45","","","M","","","","","","","96.56","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 07:00","2020","04","01","07:00","-1.7","","-12.6","","43","","","M","","","","","","","96.60","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 08:00","2020","04","01","08:00","-1.2","","-13.3","","39","","","M","","","","","","","96.63","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 09:00","2020","04","01","09:00","0.6","","-13.3","","34","","","M","","","","","","","96.62","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 10:00","2020","04","01","10:00","0.5","","-13.8","","33","","","M","","","","","","","96.61","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 11:00","2020","04","01","11:00","1.1","","-13.3","","33","","","M","","","","","","","96.58","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 12:00","2020","04","01","12:00","1.7","","-13.5","","31","","","M","","","","","","","96.55","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 13:00","2020","04","01","13:00","2.8","","-13.5","","29","","","M","","","","","","","96.50","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 14:00","2020","04","01","14:00","2.6","","-13.8","","29","","","M","","","","","","","96.49","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 15:00","2020","04","01","15:00","3.2","","-13.8","","27","","","M","","","","","","","96.51","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 16:00","2020","04","01","16:00","3.0","","-14.5","","26","","","M","","","","","","","96.53","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2020-04-01 17:00","2020","04","01","17:00","2.0","","-14.0","","30","","","M","","","","","","","96.55","","","","","","NA"
