"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 00:00","2019","08","01","00:00","19.9","","7.9","","46","","0.0","","","","","","","","95.99","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 01:00","2019","08","01","01:00","18.3","","8.4","","52","","0.0","","","","","","","","96.01","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 02:00","2019","08","01","02:00","17.1","","8.8","","58","","0.0","","","","","","","","96.02","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 03:00","2019","08","01","03:00","16.6","","9.1","","61","","0.0","","","","","","","","96.04","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 04:00","2019","08","01","04:00","15.2","","8.5","","64","","0.0","","","","","","","","96.08","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 05:00","2019","08","01","05:00","14.4","","8.5","","68","","0.0","","","","","","","","96.13","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 06:00","2019","08","01","06:00","16.5","","9.3","","62","","0.0","","","","","","","","96.16","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 07:00","2019","08","01","07:00","20.2","","9.8","","51","","0.0","","","","","","","","96.18","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 08:00","2019","08","01","08:00","22.6","","7.1","","37","","0.0","","","","","","","","96.16","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 09:00","2019","08","01","09:00","24.1","","7.4","","34","","0.0","","","","","","","","96.13","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 10:00","2019","08","01","10:00","25.2","","5.6","","28","","0.0","","","","","","","","96.10","","25","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 11:00","2019","08","01","11:00","26.7","","4.4","","24","","0.0","","","","","","","","96.04","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 12:00","2019","08","01","12:00","28.6","","5.5","","23","","0.0","","","","","","","","95.99","","28","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 13:00","2019","08","01","13:00","30.1","","4.1","","19","","0.0","","","","","","","","95.91","","29","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 14:00","2019","08","01","14:00","30.7","","4.1","","19","","0.0","","","","","","","","95.87","","30","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 15:00","2019","08","01","15:00","31.4","","4.7","","19","","0.0","","","","","","","","95.82","","31","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 16:00","2019","08","01","16:00","31.1","","4.8","","19","","0.0","","","","","","","","95.73","","30","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 17:00","2019","08","01","17:00","31.9","","2.5","","16","","0.0","","","","","","","","95.68","","30","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 18:00","2019","08","01","18:00","31.7","","4.2","","18","","0.0","","","","","","","","95.65","","31","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 19:00","2019","08","01","19:00","30.2","","4.5","","20","","0.0","","","","","","","","95.63","","29","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 20:00","2019","08","01","20:00","27.0","","6.7","","27","","0.0","","","","","","","","95.67","","27","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 21:00","2019","08","01","21:00","22.2","","6.2","","36","","0.0","","","","","","","","95.72","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 22:00","2019","08","01","22:00","22.0","","7.1","","38","","0.0","","","","","","","","95.75","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-01 23:00","2019","08","01","23:00","20.4","","7.4","","43","","0.0","","","","","","","","95.79","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-02 00:00","2019","08","02","00:00","17.9","","8.3","","53","","0.0","","","","","","","","95.80","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-02 01:00","2019","08","02","01:00","18.1","","7.4","","50","","0.0","","","","","","","","95.79","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-02 02:00","2019","08","02","02:00","18.2","","8.1","","52","","0.0","","","","","","","","95.79","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-02 03:00","2019","08","02","03:00","18.2","","9.8","","58","","0.0","","","","","","","","95.78","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-02 04:00","2019","08","02","04:00","17.6","","9.8","","60","","0.0","","","","","","","","95.83","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-02 05:00","2019","08","02","05:00","16.0","","9.1","","64","","0.0","","","","","","","","95.88","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-02 06:00","2019","08","02","06:00","18.8","","9.3","","54","","0.0","","","","","","","","95.95","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-02 07:00","2019","08","02","07:00","20.6","","9.5","","49","","0.0","","","","","","","","95.99","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-02 08:00","2019","08","02","08:00","21.7","","10.7","","50","","0.0","","","","","","","","96.02","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-02 09:00","2019","08","02","09:00","24.0","","9.4","","40","","0.0","","","","","","","","96.01","","25","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-02 10:00","2019","08","02","10:00","26.5","","5.9","","27","","0.0","","","","","","","","96.01","","26","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2019-08-02 11:00","2019","08","02","11:00","29.4","","6.2","","23","","0.0","","","","","","","","96.01","","29","","","","NA"
