"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 00:00","2017","06","01","00:00","15.4","","12.6","","84","","0.0","","","","","","","","95.56","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 01:00","2017","06","01","01:00","14.0","","12.1","","88","","0.0","","","","","","","","95.57","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 02:00","2017","06","01","02:00","14.1","","12.2","","88","","0.0","","","","","","","","95.56","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 03:00","2017","06","01","03:00","14.1","","12.3","","89","","0.0","","","","","","","","95.59","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 04:00","2017","06","01","04:00","12.6","","11.2","","91","","0.0","","","","","","","","95.59","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 05:00","2017","06","01","05:00","14.4","","12.3","","87","","0.0","","","","","","","","95.62","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 06:00","2017","06","01","06:00","15.7","","11.9","","78","","0.0","","","","","","","","95.65","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 07:00","2017","06","01","07:00","16.8","","11.7","","72","","0.0","","","","","","","","95.66","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 08:00","2017","06","01","08:00","17.4","","9.7","","61","","0.0","","","","","","","","95.65","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 09:00","2017","06","01","09:00","19.0","","11.1","","60","","0.0","","","","","","","","95.62","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 10:00","2017","06","01","10:00","18.3","","12.0","","67","","0.0","","","","","","","","95.61","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 11:00","2017","06","01","11:00","14.7","","12.1","","85","","1.1","","","","","","","","95.72","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 12:00","2017","06","01","12:00","16.2","","12.2","","77","","1.0","","","","","","","","95.68","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 13:00","2017","06","01","13:00","17.2","","11.0","","67","","0.0","","","","","","","","95.69","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 14:00","2017","06","01","14:00","15.4","","12.6","","83","","0.8","","","","","","","","95.71","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 15:00","2017","06","01","15:00","18.2","","13.1","","72","","0.2","","","","","","","","95.70","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 16:00","2017","06","01","16:00","16.0","","12.1","","78","","0.1","","","","","","","","95.78","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 17:00","2017","06","01","17:00","14.3","","10.3","","77","","0.7","","","","","","","","95.79","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 18:00","2017","06","01","18:00","15.0","","10.9","","76","","0.0","","","","","","","","95.75","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 19:00","2017","06","01","19:00","15.1","","10.7","","75","","0.0","","","","","","","","95.78","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 20:00","2017","06","01","20:00","14.5","","10.5","","77","","0.0","","","","","","","","95.84","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 21:00","2017","06","01","21:00","13.9","","10.5","","80","","0.0","","","","","","","","95.91","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 22:00","2017","06","01","22:00","13.0","","10.1","","83","","0.0","","","","","","","","95.96","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-01 23:00","2017","06","01","23:00","11.6","","9.7","","88","","0.0","","","","","","","","95.94","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 00:00","2017","06","02","00:00","10.8","","8.8","","88","","0.0","","","","","","","","95.96","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 01:00","2017","06","02","01:00","10.5","","8.6","","88","","0.0","","","","","","","","95.95","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 02:00","2017","06","02","02:00","9.5","","7.9","","90","","0.0","","","","","","","","95.99","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 03:00","2017","06","02","03:00","9.5","","8.3","","92","","0.0","","","","","","","","96.01","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 04:00","2017","06","02","04:00","8.9","","7.4","","90","","0.0","","","","","","","","96.06","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 05:00","2017","06","02","05:00","9.3","","7.7","","90","","0.0","","","","","","","","96.13","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 06:00","2017","06","02","06:00","10.7","","8.8","","88","","0.0","","","","","","","","96.16","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 07:00","2017","06","02","07:00","12.4","","8.8","","78","","0.0","","","","","","","","96.20","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 08:00","2017","06","02","08:00","15.3","","9.7","","69","","0.0","","","","","","","","96.20","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 09:00","2017","06","02","09:00","17.5","","10.2","","62","","0.0","","","","","","","","96.20","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 10:00","2017","06","02","10:00","19.5","","7.7","","47","","0.0","","","","","","","","96.25","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 11:00","2017","06","02","11:00","20.1","","6.1","","40","","0.0","","","","","","","","96.24","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 12:00","2017","06","02","12:00","21.5","","2.0","","28","","0.0","","","","","","","","96.23","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 13:00","2017","06","02","13:00","22.8","","4.9","","31","","0.0","","","","","","","","96.23","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 14:00","2017","06","02","14:00","22.9","","3.1","","27","","0.0","","","","","","","","96.22","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 15:00","2017","06","02","15:00","24.4","","4.3","","27","","0.0","","","","","","","","96.18","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 16:00","2017","06","02","16:00","24.2","","3.2","","25","","0.0","","","","","","","","96.14","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 17:00","2017","06","02","17:00","23.8","","4.0","","28","","0.0","","","","","","","","96.12","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 18:00","2017","06","02","18:00","23.4","","3.5","","27","","0.0","","","","","","","","96.12","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2017-06-02 19:00","2017","06","02","19:00","21.6","","5.2","","34","","0.0","","","","","","","","96.12","","","","","","NA"
