"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 00:00","2021","06","01","00:00","19.4","","9.2","","51","","0.0","","","","","","","","96.61","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 01:00","2021","06","01","01:00","20.0","","9.8","","52","","0.0","","","","","","","","96.62","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 02:00","2021","06","01","02:00","17.6","","9.6","","59","","0.0","","","","","","","","96.63","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 03:00","2021","06","01","03:00","15.3","","9.1","","67","","0.0","","","","","","","","96.63","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 04:00","2021","06","01","04:00","14.6","","9.5","","71","","0.0","","","","","","","","96.63","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 05:00","2021","06","01","05:00","15.5","","9.6","","68","","0.0","","","","","","","","96.67","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 06:00","2021","06","01","06:00","16.3","","10.6","","69","","0.0","","","","","","","","96.66","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 07:00","2021","06","01","07:00","20.4","","11.0","","55","","0.0","","","","","","","","96.68","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 08:00","2021","06","01","08:00","22.8","","10.2","","45","","0.0","","","","","","","","96.66","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 09:00","2021","06","01","09:00","24.0","","9.5","","40","","0.0","","","","","","","","96.58","","25","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 10:00","2021","06","01","10:00","25.8","","10.1","","37","","0.0","","","","","","","","96.51","","27","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 11:00","2021","06","01","11:00","27.5","","10.0","","33","","0.0","","","","","","","","96.42","","29","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 12:00","2021","06","01","12:00","29.3","","10.0","","30","","0.0","","","","","","","","96.34","","31","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 13:00","2021","06","01","13:00","30.3","","9.0","","27","","0.0","","","","","","","","96.25","","31","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 14:00","2021","06","01","14:00","31.4","","9.6","","26","","0.0","","","","","","","","96.15","","32","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 15:00","2021","06","01","15:00","31.8","","6.3","","20","","0.0","","","","","","","","96.06","","32","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 16:00","2021","06","01","16:00","31.7","","8.1","","23","","0.0","","","","","","","","95.99","","32","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 17:00","2021","06","01","17:00","31.6","","8.8","","24","","0.0","","","","","","","","95.91","","32","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 18:00","2021","06","01","18:00","30.8","","9.7","","27","","0.0","","","","","","","","95.86","","32","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 19:00","2021","06","01","19:00","29.7","","9.7","","29","","0.0","","","","","","","","95.83","","31","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 20:00","2021","06","01","20:00","26.5","","10.2","","36","","0.0","","","","","","","","95.80","","28","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 21:00","2021","06","01","21:00","25.7","","11.5","","41","","0.0","","","","","","","","95.84","","28","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 22:00","2021","06","01","22:00","22.7","","11.3","","48","","0.0","","","","","","","","95.85","","25","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-01 23:00","2021","06","01","23:00","21.0","","11.8","","56","","0.0","","","","","","","","95.89","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-02 00:00","2021","06","02","00:00","18.6","","10.5","","59","","0.0","","","","","","","","95.90","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-02 01:00","2021","06","02","01:00","17.6","","10.9","","65","","0.0","","","","","","","","95.90","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-02 02:00","2021","06","02","02:00","17.2","","10.4","","64","","0.0","","","","","","","","95.92","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-02 03:00","2021","06","02","03:00","16.4","","11.1","","71","","0.0","","","","","","","","95.96","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-02 04:00","2021","06","02","04:00","15.0","","10.5","","74","","0.0","","","","","","","","95.96","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-02 05:00","2021","06","02","05:00","15.4","","11.3","","76","","0.0","","","","","","","","95.98","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-02 06:00","2021","06","02","06:00","18.9","","10.6","","59","","0.0","","","","","","","","95.99","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-02 07:00","2021","06","02","07:00","21.5","","10.6","","50","","0.0","","","","","","","","95.98","","","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-02 08:00","2021","06","02","08:00","23.3","","10.6","","45","","0.0","","","","","","","","95.94","","25","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-02 09:00","2021","06","02","09:00","25.0","","10.6","","40","","0.0","","","","","","","","95.92","","27","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-02 10:00","2021","06","02","10:00","27.5","","10.1","","34","","0.0","","","","","","","","95.86","","29","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-02 11:00","2021","06","02","11:00","29.3","","10.2","","30","","0.0","","","","","","","","95.80","","31","","","","NA"
"-119.40","49.94","KELOWNA UBCO","1123996","2021-06-02 12:00","2021","06","02","12:00","32.4","","8.6","","23","","0.0","","","","","","","","95.71","","33","","","","NA"
